month,floor_area_sqm,resale_price,age
2020-06-01,84,375000,32
2020-06-01,93,560000,5
2020-06-01,105,428000,36
2020-06-01,104,440000,32
2020-06-01,108,428000,33
2020-06-01,92,475000,5
2020-06-01,104,398000,27
2020-06-01,110,500000,31
2020-06-01,93,610000,5
2020-06-01,93,547888,5
2020-06-01,93,512000,5
2020-06-01,93,540000,5
2020-06-01,93,460000,5
2020-06-01,93,548000,5
2020-06-01,93,558000,5
2020-06-01,93,515000,5
2020-06-01,84,640000,6
2020-06-01,84,650000,6
2020-06-01,84,658000,6
2020-06-01,84,630000,6
2020-06-01,104,445000,38
2020-06-01,108,446000,36
2020-06-01,105,450000,36
2020-06-01,105,375000,36
2020-06-01,91,425000,36
2020-06-01,133,520000,37
2020-06-01,102,400000,36
2020-06-01,104,396000,36
2020-06-01,105,392000,36
2020-06-01,91,400000,35
2020-06-01,104,422500,35
2020-06-01,112,385000,25
2020-06-01,107,400000,25
2020-06-01,102,375000,23
2020-06-01,89,406888,35
2020-06-01,84,371000,33
2020-06-01,84,357000,34
2020-06-01,88,357000,34
2020-06-01,105,430000,35
2020-06-01,86,345000,27
2020-06-01,106,435000,27
2020-06-01,108,400000,24
2020-06-01,99,417000,23
2020-06-01,100,410000,23
2020-06-01,103,430000,23
2020-06-01,104,387000,23
2020-06-01,105,400000,36
2020-06-01,104,430000,32
2020-06-01,104,422800,31
2020-06-01,104,370000,31
2020-06-01,84,400000,36
2020-06-01,104,430000,35
2020-06-01,105,470000,35
2020-06-01,105,425000,35
2020-06-01,84,365000,35
2020-06-01,104,435000,32
2020-06-01,104,390000,31
2020-06-01,105,415000,33
2020-06-01,104,400000,31
2020-06-01,84,380000,35
2020-06-01,104,410000,32
2020-06-01,104,438000,31
2020-06-01,105,438000,31
2020-06-01,104,376888,32
2020-06-01,103,382000,36
2020-06-01,103,423000,36
2020-06-01,111,735000,9
2020-06-01,122,460000,32
2020-06-01,122,568000,32
2020-06-01,124,520000,27
2020-06-01,113,648000,5
2020-06-01,109,790000,12
2020-06-01,113,650000,5
2020-06-01,108,728000,12
2020-06-01,108,730000,12
2020-06-01,113,665000,5
2020-06-01,113,700000,5
2020-06-01,132,478000,35
2020-06-01,133,590000,36
2020-06-01,121,595000,36
2020-06-01,133,635000,36
2020-06-01,121,468000,35
2020-06-01,133,538000,36
2020-06-01,133,478000,36
2020-06-01,121,500000,35
2020-06-01,121,520000,35
2020-06-01,123,568000,27
2020-06-01,123,492888,24
2020-06-01,126,470000,24
2020-06-01,127,530000,25
2020-06-01,122,505000,35
2020-06-01,122,510000,35
2020-06-01,122,509000,33
2020-06-01,124,463000,27
2020-06-01,125,500000,23
2020-06-01,120,555000,23
2020-06-01,119,515000,23
2020-06-01,125,500000,23
2020-06-01,120,523000,23
2020-06-01,127,540000,32
2020-06-01,131,635000,25
2020-06-01,137,680000,25
2020-06-01,122,508000,32
2020-06-01,122,455000,32
2020-06-01,121,535000,32
2020-06-01,133,500000,36
2020-06-01,150,735000,33
2020-06-01,146,680000,32
2020-06-01,146,675000,31
2020-06-01,153,662000,27
2020-06-01,149,570000,34
2020-06-01,146,590000,26
2020-06-01,149,590000,32
2020-06-01,149,760000,31
2020-06-01,145,857000,25
2020-06-01,142,772000,25
2020-06-01,146,720000,32
2020-06-01,146,750000,32
2020-06-01,66,233000,50
2020-06-01,65,250000,52
2020-06-01,65,340000,52
2020-06-01,65,255000,52
2020-06-01,65,225000,53
2020-06-01,65,300000,48
2020-06-01,65,235000,48
2020-06-01,64,215000,51
2020-06-01,68,216000,52
2020-06-01,68,238000,52
2020-06-01,68,230000,52
2020-06-01,63,250000,37
2020-06-01,58,218000,51
2020-06-01,68,225000,51
2020-06-01,66,212000,50
2020-06-01,67,255000,49
2020-06-01,67,320000,36
2020-06-01,67,280000,36
2020-06-01,67,280000,36
2020-06-01,74,382000,36
2020-06-01,74,370000,36
2020-06-01,74,460000,36
2020-06-01,67,250000,36
2020-06-01,67,235000,49
2020-06-01,65,260000,47
2020-06-01,65,256000,47
2020-06-01,65,280000,38
2020-06-01,57,220000,52
2020-06-01,113,495000,36
2020-06-01,104,430000,31
2020-06-01,100,730000,21
2020-06-01,104,707000,21
2020-06-01,91,839000,8
2020-06-01,91,760000,8
2020-06-01,91,860000,8
2020-06-01,86,722800,14
2020-06-01,91,736000,14
2020-06-01,92,760000,14
2020-06-01,91,752000,14
2020-06-01,86,755000,14
2020-06-01,106,515000,22
2020-06-01,82,362888,44
2020-06-01,101,550000,22
2020-06-01,82,300000,44
2020-06-01,82,348000,45
2020-06-01,93,555000,22
2020-06-01,93,380000,36
2020-06-01,104,588000,36
2020-06-01,103,548000,36
2020-06-01,103,510000,36
2020-06-01,92,735000,11
2020-06-01,91,715000,11
2020-06-01,91,778000,11
2020-06-01,81,370000,47
2020-06-01,120,698000,34
2020-06-01,117,1038000,8
2020-06-01,114,992000,8
2020-06-01,122,855000,23
2020-06-01,110,900000,14
2020-06-01,116,660000,19
2020-06-01,115,805000,19
2020-06-01,121,776500,24
2020-06-01,123,665000,27
2020-06-01,123,682000,27
2020-06-01,123,668000,27
2020-06-01,124,608888,27
2020-06-01,117,475000,44
2020-06-01,117,515000,44
2020-06-01,117,510000,45
2020-06-01,119,528000,44
2020-06-01,135,750000,36
2020-06-01,110,923000,11
2020-06-01,47,230000,5
2020-06-01,74,218000,38
2020-06-01,68,217000,39
2020-06-01,68,215000,39
2020-06-01,67,205000,43
2020-06-01,68,225000,39
2020-06-01,75,222000,36
2020-06-01,76,245000,44
2020-06-01,65,199000,44
2020-06-01,69,320000,7
2020-06-01,60,218000,35
2020-06-01,60,228000,35
2020-06-01,67,300000,5
2020-06-01,67,290000,5
2020-06-01,67,315000,5
2020-06-01,67,285000,5
2020-06-01,67,254000,35
2020-06-01,73,285000,30
2020-06-01,73,278000,35
2020-06-01,73,250000,27
2020-06-01,73,262000,27
2020-06-01,73,280000,27
2020-06-01,104,310000,38
2020-06-01,90,252000,46
2020-06-01,98,260000,42
2020-06-01,93,370000,7
2020-06-01,95,410008.88,7
2020-06-01,84,320000,31
2020-06-01,105,395000,24
2020-06-01,106,355000,24
2020-06-01,105,390000,24
2020-06-01,102,320000,22
2020-06-01,103,335000,23
2020-06-01,91,325000,22
2020-06-01,103,310000,22
2020-06-01,102,425000,22
2020-06-01,102,338000,22
2020-06-01,100,330000,23
2020-06-01,102,295000,23
2020-06-01,102,352000,22
2020-06-01,102,330000,23
2020-06-01,92,385000,5
2020-06-01,92,426000,5
2020-06-01,92,380000,5
2020-06-01,103,320000,22
2020-06-01,92,385000,5
2020-06-01,92,375000,5
2020-06-01,107,428000,21
2020-06-01,106,310000,20
2020-06-01,104,375000,20
2020-06-01,100,330000,24
2020-06-01,101,350000,23
2020-06-01,102,335000,20
2020-06-01,101,335000,20
2020-06-01,92,420000,5
2020-06-01,92,410000,5
2020-06-01,92,430000,5
2020-06-01,92,415000,5
2020-06-01,101,320000,22
2020-06-01,95,327000,22
2020-06-01,90,310000,21
2020-06-01,90,338000,23
2020-06-01,93,380000,17
2020-06-01,101,356888,20
2020-06-01,94,363000,17
2020-06-01,90,330000,16
2020-06-01,102,329000,22
2020-06-01,86,325000,20
2020-06-01,101,350000,22
2020-06-01,101,325000,22
2020-06-01,94,310000,31
2020-06-01,103,320000,35
2020-06-01,91,320000,33
2020-06-01,91,325000,33
2020-06-01,85,288000,31
2020-06-01,85,335000,31
2020-06-01,84,285000,24
2020-06-01,103,325000,24
2020-06-01,106,320000,24
2020-06-01,104,355000,26
2020-06-01,118,370000,39
2020-06-01,124,501000,24
2020-06-01,112,516000,7
2020-06-01,120,405000,22
2020-06-01,122,372000,22
2020-06-01,121,410000,23
2020-06-01,121,425000,23
2020-06-01,121,450000,22
2020-06-01,121,405000,24
2020-06-01,121,386888,22
2020-06-01,122,400000,23
2020-06-01,122,395000,23
2020-06-01,121,380000,22
2020-06-01,112,428000,5
2020-06-01,112,440000,5
2020-06-01,122,380000,23
2020-06-01,126,435000,21
2020-06-01,117,425000,20
2020-06-01,124,442000,21
2020-06-01,122,400000,21
2020-06-01,121,405000,20
2020-06-01,110,410000,19
2020-06-01,110,371000,19
2020-06-01,119,405000,24
2020-06-01,119,430000,24
2020-06-01,115,360000,20
2020-06-01,120,385000,20
2020-06-01,120,420000,20
2020-06-01,117,420000,23
2020-06-01,119,430000,24
2020-06-01,118,385000,23
2020-06-01,115,375000,21
2020-06-01,120,418000,20
2020-06-01,120,430000,20
2020-06-01,110,420000,20
2020-06-01,123,380000,22
2020-06-01,114,430000,18
2020-06-01,120,443000,20
2020-06-01,120,438000,20
2020-06-01,121,458000,20
2020-06-01,114,420000,17
2020-06-01,114,402000,17
2020-06-01,110,380000,16
2020-06-01,110,390000,16
2020-06-01,110,344000,16
2020-06-01,110,409800,16
2020-06-01,110,395000,16
2020-06-01,110,380000,16
2020-06-01,121,380000,21
2020-06-01,122,380000,22
2020-06-01,121,388000,22
2020-06-01,121,395000,34
2020-06-01,121,385000,35
2020-06-01,121,400000,35
2020-06-01,130,385000,27
2020-06-01,132,430000,27
2020-06-01,132,450000,26
2020-06-01,125,460000,24
2020-06-01,117,345000,23
2020-06-01,126,410000,24
2020-06-01,129,451000,24
2020-06-01,176,590000,25
2020-06-01,168,628000,25
2020-06-01,158,520000,25
2020-06-01,162,608000,25
2020-06-01,176,710000,25
2020-06-01,189,650000,26
2020-06-01,141,547000,24
2020-06-01,141,580000,23
2020-06-01,141,570000,21
2020-06-01,143,555000,21
2020-06-01,143,540000,21
2020-06-01,145,545000,21
2020-06-01,143,500000,20
2020-06-01,131,490000,20
2020-06-01,143,525000,22
2020-06-01,141,540000,21
2020-06-01,145,580000,24
2020-06-01,179,650000,25
2020-06-01,177,725000,25
2020-06-01,48,215000,7
2020-06-01,48,225000,7
2020-06-01,47,215000,5
2020-06-01,40,195000,20
2020-06-01,67,310000,5
2020-06-01,67,300000,5
2020-06-01,67,315000,5
2020-06-01,67,415000,7
2020-06-01,67,400000,7
2020-06-01,67,285000,8
2020-06-01,74,247000,31
2020-06-01,64,262000,33
2020-06-01,67,255000,35
2020-06-01,68,258000,36
2020-06-01,68,247000,36
2020-06-01,68,260000,36
2020-06-01,68,252000,36
2020-06-01,82,331300,35
2020-06-01,68,278000,36
2020-06-01,82,263888,36
2020-06-01,67,288000,35
2020-06-01,74,238000,33
2020-06-01,74,260000,32
2020-06-01,74,252000,37
2020-06-01,67,260000,35
2020-06-01,67,265000,35
2020-06-01,68,338000,4
2020-06-01,60,215000,35
2020-06-01,74,255000,32
2020-06-01,74,235000,37
2020-06-01,81,300000,38
2020-06-01,68,307500,4
2020-06-01,64,248000,35
2020-06-01,64,260000,35
2020-06-01,68,320000,4
2020-06-01,73,280000,32
2020-06-01,81,270000,38
2020-06-01,67,270000,34
2020-06-01,72,245000,35
2020-06-01,67,286500,35
2020-06-01,68,275500,36
2020-06-01,67,285000,35
2020-06-01,67,260000,34
2020-06-01,67,265000,35
2020-06-01,67,270000,35
2020-06-01,74,255000,33
2020-06-01,67,331888,5
2020-06-01,73,277500,32
2020-06-01,73,280000,32
2020-06-01,64,248000,33
2020-06-01,64,250000,33
2020-06-01,82,275000,35
2020-06-01,67,278000,36
2020-06-01,67,263000,36
2020-06-01,67,278800,35
2020-06-01,67,276800,36
2020-06-01,67,267000,35
2020-06-01,67,290000,36
2020-06-01,64,255000,34
2020-06-01,92,410000,5
2020-06-01,92,365000,5
2020-06-01,92,400000,5
2020-06-01,92,350000,5
2020-06-01,92,375000,5
2020-06-01,92,372000,5
2020-06-01,92,365000,5
2020-06-01,92,532000,7
2020-06-01,97,433000,8
2020-06-01,92,566000,7
2020-06-01,92,400000,5
2020-06-01,92,390000,5
2020-06-01,92,408000,5
2020-06-01,92,360000,5
2020-06-01,93,380000,7
2020-06-01,92,395000,5
2020-06-01,92,375000,5
2020-06-01,92,530000,7
2020-06-01,84,290000,33
2020-06-01,89,320000,34
2020-06-01,83,288055,33
2020-06-01,84,300000,33
2020-06-01,84,280000,32
2020-06-01,84,275000,32
2020-06-01,105,320000,31
2020-06-01,104,315000,32
2020-06-01,83,280000,33
2020-06-01,84,290000,33
2020-06-01,92,410000,5
2020-06-01,92,420000,5
2020-06-01,92,410000,5
2020-06-01,92,453888,5
2020-06-01,84,293000,35
2020-06-01,92,385888,5
2020-06-01,92,430000,5
2020-06-01,105,385000,32
2020-06-01,104,490000,27
2020-06-01,104,448000,27
2020-06-01,84,318000,35
2020-06-01,97,410000,8
2020-06-01,83,315000,33
2020-06-01,84,320000,34
2020-06-01,92,385000,8
2020-06-01,85,302000,33
2020-06-01,83,290000,33
2020-06-01,103,322000,34
2020-06-01,89,310000,35
2020-06-01,89,348888,34
2020-06-01,105,340000,32
2020-06-01,108,412888,33
2020-06-01,93,396888,8
2020-06-01,97,393000,8
2020-06-01,109,318000,37
2020-06-01,93,355000,36
2020-06-01,108,343000,35
2020-06-01,97,320000,35
2020-06-01,93,321000,35
2020-06-01,98,330000,35
2020-06-01,84,310000,34
2020-06-01,104,336000,32
2020-06-01,92,408000,5
2020-06-01,92,362000,5
2020-06-01,92,412000,5
2020-06-01,92,400000,5
2020-06-01,92,383000,5
2020-06-01,92,420000,5
2020-06-01,92,340000,5
2020-06-01,92,428888,5
2020-06-01,93,370000,7
2020-06-01,93,395000,7
2020-06-01,93,360000,7
2020-06-01,92,408000,4
2020-06-01,93,435000,4
2020-06-01,92,340000,4
2020-06-01,92,360000,4
2020-06-01,93,415000,4
2020-06-01,92,358000,4
2020-06-01,92,400000,4
2020-06-01,93,385000,4
2020-06-01,92,390000,4
2020-06-01,105,365000,28
2020-06-01,84,310088,33
2020-06-01,104,405000,34
2020-06-01,83,330000,33
2020-06-01,105,390000,32
2020-06-01,104,355000,34
2020-06-01,84,318000,34
2020-06-01,84,313000,35
2020-06-01,91,355000,35
2020-06-01,91,390000,35
2020-06-01,104,395000,35
2020-06-01,104,410000,32
2020-06-01,104,345000,32
2020-06-01,112,460000,5
2020-06-01,112,488000,5
2020-06-01,112,440000,5
2020-06-01,112,488888,5
2020-06-01,112,470000,5
2020-06-01,112,510000,5
2020-06-01,112,505888,5
2020-06-01,112,660000,7
2020-06-01,112,470000,5
2020-06-01,120,400000,34
2020-06-01,122,420000,34
2020-06-01,133,430000,34
2020-06-01,112,528000,5
2020-06-01,112,500000,5
2020-06-01,122,440000,32
2020-06-01,113,390000,19
2020-06-01,121,428000,35
2020-06-01,121,495000,33
2020-06-01,127,430000,32
2020-06-01,121,420000,35
2020-06-01,111,410000,20
2020-06-01,112,535000,5
2020-06-01,113,510000,4
2020-06-01,112,605000,4
2020-06-01,113,550999,4
2020-06-01,112,526888,4
2020-06-01,121,420000,32
2020-06-01,121,452888,33
2020-06-01,122,470000,32
2020-06-01,122,455000,32
2020-06-01,146,580000,32
2020-06-01,146,595000,32
2020-06-01,181,775000,28
2020-06-01,142,568000,32
2020-06-01,146,550000,32
2020-06-01,146,625000,32
2020-06-01,146,540888,32
2020-06-01,146,590000,32
2020-06-01,152,583000,35
2020-06-01,142,550000,33
2020-06-01,146,595000,33
2020-06-01,142,618000,32
2020-07-01,44,198000,42
2020-07-01,44,207000,42
2020-07-01,44,198000,40
2020-07-01,44,208000,40
2020-07-01,82,290000,44
2020-07-01,68,285000,39
2020-07-01,82,336000,39
2020-07-01,67,236000,43
2020-07-01,67,253000,41
2020-07-01,67,255000,40
2020-07-01,89,328000,41
2020-07-01,67,286000,41
2020-07-01,67,230000,41
2020-07-01,67,265000,40
2020-07-01,67,266000,36
2020-07-01,68,267000,39
2020-07-01,68,265000,40
2020-07-01,68,272000,39
2020-07-01,82,315000,41
2020-07-01,74,270000,41
2020-07-01,75,262898,40
2020-07-01,68,262000,40
2020-07-01,67,268000,40
2020-07-01,68,255000,39
2020-07-01,68,270000,40
2020-07-01,68,248000,40
2020-07-01,74,275000,41
2020-07-01,74,285000,42
2020-07-01,67,290000,41
2020-07-01,82,335000,42
2020-07-01,73,330000,42
2020-07-01,73,295000,41
2020-07-01,67,280000,42
2020-07-01,88,300000,41
2020-07-01,67,276000,41
2020-07-01,67,290000,41
2020-07-01,73,305000,41
2020-07-01,89,385000,40
2020-07-01,68,285000,39
2020-07-01,74,338000,42
2020-07-01,67,265000,35
2020-07-01,69,300000,34
2020-07-01,67,278000,42
2020-07-01,74,290000,42
2020-07-01,67,274000,42
2020-07-01,67,275000,35
2020-07-01,68,260000,40
2020-07-01,74,272000,42
2020-07-01,67,245000,40
2020-07-01,67,255000,40
2020-07-01,67,250000,40
2020-07-01,68,249000,39
2020-07-01,68,240000,39
2020-07-01,68,280000,40
2020-07-01,82,348000,39
2020-07-01,68,250000,40
2020-07-01,67,174000,40
2020-07-01,68,285000,40
2020-07-01,82,303000,40
2020-07-01,67,290000,40
2020-07-01,67,420000,5
2020-07-01,67,445000,5
2020-07-01,97,439000,43
2020-07-01,94,682888,8
2020-07-01,94,507000,8
2020-07-01,92,330000,41
2020-07-01,92,368000,40
2020-07-01,92,345000,41
2020-07-01,93,370000,40
2020-07-01,92,410000,40
2020-07-01,92,350000,39
2020-07-01,92,450000,43
2020-07-01,91,340000,43
2020-07-01,109,580000,27
2020-07-01,91,398000,41
2020-07-01,98,450000,42
2020-07-01,92,408000,42
2020-07-01,91,395000,39
2020-07-01,90,640000,17
2020-07-01,91,400000,40
2020-07-01,95,610000,14
2020-07-01,95,650000,14
2020-07-01,95,535000,19
2020-07-01,90,740000,9
2020-07-01,90,737000,9
2020-07-01,90,732000,9
2020-07-01,91,720000,9
2020-07-01,123,545000,43
2020-07-01,119,560000,41
2020-07-01,133,650000,27
2020-07-01,117,420000,42
2020-07-01,133,730000,24
2020-07-01,119,615000,40
2020-07-01,126,580000,27
2020-07-01,110,682000,19
2020-07-01,112,875000,9
2020-07-01,44,195000,42
2020-07-01,45,210000,34
2020-07-01,45,210000,34
2020-07-01,45,205500,34
2020-07-01,45,222000,34
2020-07-01,69,455000,10
2020-07-01,69,510000,10
2020-07-01,83,295000,40
2020-07-01,68,250000,40
2020-07-01,67,285000,41
2020-07-01,67,298000,42
2020-07-01,67,300000,42
2020-07-01,67,260000,43
2020-07-01,70,295000,42
2020-07-01,73,300000,42
2020-07-01,67,288000,41
2020-07-01,67,265000,42
2020-07-01,60,240000,34
2020-07-01,67,280000,42
2020-07-01,68,326000,41
2020-07-01,73,335000,41
2020-07-01,88,388000,41
2020-07-01,68,320000,43
2020-07-01,67,305000,42
2020-07-01,67,275000,42
2020-07-01,67,280000,42
2020-07-01,67,268000,42
2020-07-01,67,288000,42
2020-07-01,82,315000,42
2020-07-01,67,270000,42
2020-07-01,59,233000,42
2020-07-01,60,261500,34
2020-07-01,68,241500,41
2020-07-01,60,215000,34
2020-07-01,60,238000,34
2020-07-01,67,240000,35
2020-07-01,68,260000,40
2020-07-01,67,240000,41
2020-07-01,68,241000,40
2020-07-01,67,265000,35
2020-07-01,68,230000,41
2020-07-01,68,275000,41
2020-07-01,60,250000,34
2020-07-01,59,242000,42
2020-07-01,68,256000,40
2020-07-01,66,495000,6
2020-07-01,68,284000,39
2020-07-01,67,270000,38
2020-07-01,63,278000,32
2020-07-01,67,240000,35
2020-07-01,68,285000,39
2020-07-01,67,282000,34
2020-07-01,67,270000,38
2020-07-01,60,254000,34
2020-07-01,68,270000,39
2020-07-01,68,272500,39
2020-07-01,64,260000,33
2020-07-01,68,302000,38
2020-07-01,73,316000,44
2020-07-01,65,257000,44
2020-07-01,59,276388,44
2020-07-01,65,245000,44
2020-07-01,65,252000,44
2020-07-01,73,288000,42
2020-07-01,67,265000,42
2020-07-01,67,255000,42
2020-07-01,65,260000,46
2020-07-01,75,300000,37
2020-07-01,75,290000,36
2020-07-01,75,318000,36
2020-07-01,68,433000,4
2020-07-01,68,278000,40
2020-07-01,65,295000,43
2020-07-01,65,273000,43
2020-07-01,65,250000,43
2020-07-01,68,278000,35
2020-07-01,68,315000,41
2020-07-01,65,285000,38
2020-07-01,76,280000,43
2020-07-01,92,418000,41
2020-07-01,91,360000,42
2020-07-01,92,390000,41
2020-07-01,92,430000,41
2020-07-01,92,423000,42
2020-07-01,92,382000,42
2020-07-01,97,378000,42
2020-07-01,92,360000,41
2020-07-01,92,371000,41
2020-07-01,93,310000,40
2020-07-01,92,405000,41
2020-07-01,92,332000,40
2020-07-01,87,718000,6
2020-07-01,87,660000,6
2020-07-01,87,670000,6
2020-07-01,87,705000,6
2020-07-01,87,692000,6
2020-07-01,87,680000,6
2020-07-01,85,597000,6
2020-07-01,84,355000,34
2020-07-01,88,380000,32
2020-07-01,83,360000,32
2020-07-01,104,400000,36
2020-07-01,91,350000,39
2020-07-01,96,378888,35
2020-07-01,103,419000,36
2020-07-01,105,550000,20
2020-07-01,82,310000,44
2020-07-01,90,310000,43
2020-07-01,84,300000,43
2020-07-01,84,388000,35
2020-07-01,84,355000,43
2020-07-01,84,350000,43
2020-07-01,105,415000,36
2020-07-01,93,680000,4
2020-07-01,104,530000,27
2020-07-01,93,615000,4
2020-07-01,93,650000,4
2020-07-01,94,355000,39
2020-07-01,108,488000,24
2020-07-01,84,306000,43
2020-07-01,92,378000,42
2020-07-01,121,450000,40
2020-07-01,121,430000,40
2020-07-01,119,470000,42
2020-07-01,105,780000,6
2020-07-01,105,792000,6
2020-07-01,105,843000,6
2020-07-01,105,786000,6
2020-07-01,153,740000,36
2020-07-01,121,423000,39
2020-07-01,121,470000,40
2020-07-01,121,430000,38
2020-07-01,120,410000,38
2020-07-01,123,464000,35
2020-07-01,121,418000,35
2020-07-01,121,480000,39
2020-07-01,115,608000,20
2020-07-01,122,510000,35
2020-07-01,123,560000,43
2020-07-01,121,455000,39
2020-07-01,122,580000,27
2020-07-01,127,545000,24
2020-07-01,128,511000,24
2020-07-01,126,595000,24
2020-07-01,150,645000,35
2020-07-01,142,788888,27
2020-07-01,142,670000,27
2020-07-01,146,745000,27
2020-07-01,148,690000,36
2020-07-01,143,647000,33
2020-07-01,146,890000,31
2020-07-01,64,330000,35
2020-07-01,76,400000,35
2020-07-01,64,330000,34
2020-07-01,68,295000,47
2020-07-01,65,264500,47
2020-07-01,103,680000,31
2020-07-01,103,610000,31
2020-07-01,84,465000,34
2020-07-01,83,485000,33
2020-07-01,83,475000,33
2020-07-01,83,550000,33
2020-07-01,86,530000,33
2020-07-01,107,518000,28
2020-07-01,104,520000,28
2020-07-01,122,630000,33
2020-07-01,130,688000,32
2020-07-01,121,688000,33
2020-07-01,121,650000,32
2020-07-01,123,852000,33
2020-07-01,131,780000,32
2020-07-01,127,730000,32
2020-07-01,121,550000,33
2020-07-01,132,875000,28
2020-07-01,120,1060000,9
2020-07-01,120,1050000,9
2020-07-01,120,600000,30
2020-07-01,143,930000,33
2020-07-01,150,1080000,33
2020-07-01,67,272000,35
2020-07-01,64,270000,32
2020-07-01,67,250000,35
2020-07-01,73,273000,35
2020-07-01,69,268000,35
2020-07-01,67,265000,36
2020-07-01,69,278000,35
2020-07-01,73,280000,35
2020-07-01,68,270000,33
2020-07-01,68,268000,33
2020-07-01,68,258000,34
2020-07-01,60,250000,33
2020-07-01,60,250000,32
2020-07-01,73,270000,33
2020-07-01,60,225000,33
2020-07-01,59,263000,35
2020-07-01,59,260000,35
2020-07-01,74,255000,36
2020-07-01,104,395000,35
2020-07-01,90,588000,17
2020-07-01,104,355018,35
2020-07-01,103,475000,23
2020-07-01,103,495000,23
2020-07-01,84,310000,35
2020-07-01,89,350000,33
2020-07-01,93,339000,35
2020-07-01,96,325000,35
2020-07-01,99,345000,35
2020-07-01,98,370000,35
2020-07-01,104,413000,35
2020-07-01,116,413000,35
2020-07-01,104,360000,35
2020-07-01,103,395000,22
2020-07-01,94,335000,33
2020-07-01,88,328888,32
2020-07-01,84,300000,33
2020-07-01,84,306500,34
2020-07-01,98,330000,34
2020-07-01,103,398000,34
2020-07-01,84,303000,33
2020-07-01,104,328000,34
2020-07-01,104,300000,34
2020-07-01,103,360000,33
2020-07-01,84,315000,34
2020-07-01,103,345000,33
2020-07-01,84,313000,34
2020-07-01,83,330000,34
2020-07-01,84,310000,34
2020-07-01,103,330000,33
2020-07-01,90,425000,15
2020-07-01,90,410000,15
2020-07-01,105,375000,31
2020-07-01,103,355000,36
2020-07-01,130,615000,25
2020-07-01,123,440000,35
2020-07-01,133,590000,35
2020-07-01,122,440000,23
2020-07-01,121,525000,22
2020-07-01,122,540000,23
2020-07-01,120,525000,23
2020-07-01,128,440000,32
2020-07-01,122,388000,34
2020-07-01,122,413000,34
2020-07-01,122,455000,33
2020-07-01,127,415000,33
2020-07-01,118,580000,16
2020-07-01,118,530000,15
2020-07-01,118,515000,16
2020-07-01,118,540000,23
2020-07-01,140,729000,23
2020-07-01,146,663000,35
2020-07-01,141,580000,23
2020-07-01,146,600000,34
2020-07-01,147,530000,33
2020-07-01,147,520000,34
2020-07-01,148,580000,34
2020-07-01,146,618000,34
2020-07-01,146,490000,34
2020-07-01,146,578000,34
2020-07-01,147,490000,34
2020-07-01,148,550000,27
2020-07-01,31,168000,45
2020-07-01,31,205000,45
2020-07-01,34,205000,49
2020-07-01,47,390000,7
2020-07-01,43,180000,50
2020-07-01,45,194000,44
2020-07-01,45,206000,44
2020-07-01,59,250000,49
2020-07-01,62,685000,4
2020-07-01,59,225000,46
2020-07-01,69,370500,37
2020-07-01,60,550000,17
2020-07-01,69,635000,7
2020-07-01,59,240000,45
2020-07-01,59,243000,45
2020-07-01,74,380000,36
2020-07-01,59,272000,37
2020-07-01,59,255000,37
2020-07-01,63,290000,45
2020-07-01,60,550000,11
2020-07-01,60,540000,11
2020-07-01,75,723000,47
2020-07-01,54,230000,50
2020-07-01,54,260000,50
2020-07-01,66,270000,37
2020-07-01,65,262888,45
2020-07-01,65,290000,44
2020-07-01,73,368000,42
2020-07-01,73,330000,44
2020-07-01,59,253000,44
2020-07-01,68,580000,7
2020-07-01,59,243800,44
2020-07-01,92,975000,4
2020-07-01,92,950000,4
2020-07-01,103,508000,35
2020-07-01,103,528000,36
2020-07-01,106,537000,36
2020-07-01,90,820000,18
2020-07-01,91,636000,35
2020-07-01,89,778000,7
2020-07-01,80,365000,50
2020-07-01,107,553000,23
2020-07-01,100,645000,24
2020-07-01,90,680000,12
2020-07-01,85,730000,11
2020-07-01,99,630000,23
2020-07-01,93,480000,38
2020-07-01,91,442000,42
2020-07-01,112,1050000,4
2020-07-01,115,920000,15
2020-07-01,157,795000,35
2020-07-01,135,695000,35
2020-07-01,117,550000,44
2020-07-01,115,710000,14
2020-07-01,133,698000,40
2020-07-01,120,713000,23
2020-07-01,115,828000,19
2020-07-01,138,900000,25
2020-07-01,110,840000,17
2020-07-01,110,770000,18
2020-07-01,139,816000,36
2020-07-01,122,638088,34
2020-07-01,115,863000,15
2020-07-01,121,718000,41
2020-07-01,118,710000,41
2020-07-01,119,675000,21
2020-07-01,117,672500,45
2020-07-01,120,633000,42
2020-07-01,117,595000,42
2020-07-01,110,710000,17
2020-07-01,117,620000,44
2020-07-01,47,245000,5
2020-07-01,47,225000,5
2020-07-01,47,240000,7
2020-07-01,68,332000,4
2020-07-01,68,328000,5
2020-07-01,73,300000,32
2020-07-01,73,275000,32
2020-07-01,73,281500,32
2020-07-01,73,280000,31
2020-07-01,73,308800,32
2020-07-01,67,305000,5
2020-07-01,67,304000,6
2020-07-01,67,298000,5
2020-07-01,67,327000,5
2020-07-01,67,322000,5
2020-07-01,67,340000,5
2020-07-01,67,320000,6
2020-07-01,67,340000,6
2020-07-01,67,310000,5
2020-07-01,67,338000,5
2020-07-01,67,340000,5
2020-07-01,67,308000,5
2020-07-01,67,337000,5
2020-07-01,67,340000,5
2020-07-01,104,352000,32
2020-07-01,84,285000,32
2020-07-01,90,347000,18
